aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r820	21	21899999	+	21	21900000	-	aid=r820;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r821	21	40899999	+	21	40900000	-	aid=r821;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r822	21	40909296	+	21	40909297	-	aid=r822;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r823	21	40999999	+	21	41000000	-	aid=r823;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r824	21	41006880	+	21	41006881	-	aid=r824;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r825	21	41849999	+	21	41850000	-	aid=r825;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r826	21	41899999	+	21	41900000	-	aid=r826;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r827	21	42799999	+	21	42800000	-	aid=r827;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r828	21	42836476	+	21	42836477	-	aid=r828;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r829	21	42892415	+	21	42892416	-	aid=r829;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r830	21	42899999	+	21	42900000	-	aid=r830;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r831	21	48099999	+	21	48100000	-	aid=r831;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r832	22	21352330	+	22	21352331	-	aid=r832;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r833	22	21369252	+	22	21369253	-	aid=r833;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r834	22	23749999	+	22	23750000	-	aid=r834;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r835	22	23799999	+	22	23800000	-	aid=r835;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r836	22	32499999	+	22	32500000	-	aid=r836;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r837	22	32549999	+	22	32550000	-	aid=r837;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r838	22	35865072	+	22	35865073	-	aid=r838;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r839	22	35865769	+	22	35865770	-	aid=r839;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r840	22	38049999	+	22	38050000	-	aid=r840;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r841	22	38099999	+	22	38100000	-	aid=r841;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r842	22	42974261	+	22	42974262	-	aid=r842;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r843	22	42976874	+	22	42976875	-	aid=r843;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r844	22	44795233	+	22	44795234	-	aid=r844;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r845	22	51199999	+	22	51200000	-	aid=r845;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r846	3	99999	+	3	100000	-	aid=r846;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r847	3	1548203	+	3	1548204	-	aid=r847;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r848	3	1550718	+	3	1550719	-	aid=r848;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r849	3	1554095	+	3	1554096	-	aid=r849;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r850	3	1555207	+	3	1555208	-	aid=r850;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r851	3	12824651	+	3	12824652	-	aid=r851;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r852	3	12825454	+	3	12825455	-	aid=r852;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r853	3	16399999	+	3	16400000	-	aid=r853;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r854	3	16449999	+	3	16450000	-	aid=r854;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r855	3	32649999	+	3	32650000	-	aid=r855;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r856	3	32699999	+	3	32700000	-	aid=r856;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r857	3	32849999	+	3	32850000	-	aid=r857;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r858	3	32899999	+	3	32900000	-	aid=r858;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r859	3	33374999	+	3	33375000	-	aid=r859;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r860	3	33449999	+	3	33450000	-	aid=r860;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r861	3	34061493	+	3	34061494	-	aid=r861;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r862	3	55962280	+	3	55962281	-	aid=r862;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r863	3	59049999	+	3	59050000	-	aid=r863;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r864	3	59052337	+	3	59052338	-	aid=r864;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r865	3	59649999	+	3	59650000	-	aid=r865;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r866	3	59653689	+	3	59653690	-	aid=r866;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r867	3	72795735	+	3	72795736	-	aid=r867;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r868	3	72796197	+	3	72796198	-	aid=r868;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r869	3	73599999	+	3	73600000	-	aid=r869;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r870	3	73649999	+	3	73650000	-	aid=r870;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r871	3	80899999	+	3	80900000	-	aid=r871;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r872	3	80949999	+	3	80950000	-	aid=r872;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r873	3	82454562	+	3	82454563	-	aid=r873;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r874	3	100736207	+	3	100736208	-	aid=r874;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r875	3	100737161	+	3	100737162	-	aid=r875;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r876	3	103501895	+	3	103501896	-	aid=r876;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r877	3	103501999	+	3	103502000	-	aid=r877;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r878	3	103502749	+	3	103502750	-	aid=r878;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r879	3	108249999	+	3	108250000	-	aid=r879;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r880	3	108299999	+	3	108300000	-	aid=r880;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r881	3	112788035	+	3	112788036	-	aid=r881;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r882	3	112788791	+	3	112788792	-	aid=r882;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r883	3	113524677	+	3	113524678	-	aid=r883;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r884	3	113526882	+	3	113526883	-	aid=r884;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r885	3	114049411	+	3	114049412	-	aid=r885;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r886	3	114049999	+	3	114050000	-	aid=r886;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r887	3	114299999	+	3	114300000	-	aid=r887;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r888	3	114314975	+	3	114314976	-	aid=r888;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r889	3	114388359	+	3	114388360	-	aid=r889;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r890	3	114388413	+	3	114388414	-	aid=r890;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r891	3	114484374	+	3	114484375	-	aid=r891;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r892	3	114880291	+	3	114880292	-	aid=r892;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r893	3	114880360	+	3	114880361	-	aid=r893;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r894	3	144658037	+	3	144658038	-	aid=r894;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r895	3	144658407	+	3	144658408	-	aid=r895;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r896	3	149656102	+	3	149656103	-	aid=r896;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r897	3	149663009	+	3	149663010	-	aid=r897;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r898	3	156330141	+	3	156330142	-	aid=r898;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r899	3	156330946	+	3	156330947	-	aid=r899;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r900	3	169915588	+	3	169915589	-	aid=r900;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r901	3	169915948	+	3	169915949	-	aid=r901;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r902	3	179799999	+	3	179800000	-	aid=r902;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r903	3	179849999	+	3	179850000	-	aid=r903;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r904	3	185841354	+	3	185841355	-	aid=r904;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r905	3	196783915	+	3	196783916	-	aid=r905;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r906	3	196784397	+	3	196784398	-	aid=r906;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r907	3	197395999	+	3	197396000	-	aid=r907;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r908	3	197399542	+	3	197399543	-	aid=r908;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r909	3	197949999	+	3	197950000	-	aid=r909;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r910	4	49999	+	4	50000	-	aid=r910;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r911	4	3549999	+	4	3550000	-	aid=r911;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r912	4	3599999	+	4	3600000	-	aid=r912;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r913	4	9199999	+	4	9200000	-	aid=r913;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r914	4	9324999	+	4	9325000	-	aid=r914;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r915	4	10199999	+	4	10200000	-	aid=r915;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r916	4	10249999	+	4	10250000	-	aid=r916;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r917	4	12574999	+	4	12575000	-	aid=r917;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r918	4	12699999	+	4	12700000	-	aid=r918;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r919	4	17399999	+	4	17400000	-	aid=r919;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r920	4	17449999	+	4	17450000	-	aid=r920;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r921	4	22137844	+	4	22137845	-	aid=r921;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r922	4	22138155	+	4	22138156	-	aid=r922;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r923	4	22138301	+	4	22138302	-	aid=r923;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r924	4	22138905	+	4	22138906	-	aid=r924;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r925	4	23063852	+	4	23063853	-	aid=r925;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r926	4	23064335	+	4	23064336	-	aid=r926;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r927	4	23065489	+	4	23065490	-	aid=r927;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r928	4	23065491	+	4	23065492	-	aid=r928;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r929	4	27199999	+	4	27200000	-	aid=r929;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r930	4	27249999	+	4	27250000	-	aid=r930;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r931	4	29984760	+	4	29984761	-	aid=r931;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r932	4	29988307	+	4	29988308	-	aid=r932;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r933	4	31799999	+	4	31800000	-	aid=r933;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r934	4	31849999	+	4	31850000	-	aid=r934;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r935	4	32099999	+	4	32100000	-	aid=r935;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r936	4	32149999	+	4	32150000	-	aid=r936;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r937	4	34749999	+	4	34750000	-	aid=r937;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r938	4	34849999	+	4	34850000	-	aid=r938;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r939	4	35599999	+	4	35600000	-	aid=r939;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r940	4	35623713	+	4	35623714	-	aid=r940;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r941	4	36496987	+	4	36496988	-	aid=r941;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r942	4	36497874	+	4	36497875	-	aid=r942;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r943	4	37484538	+	4	37484539	-	aid=r943;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r944	4	37484831	+	4	37484832	-	aid=r944;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r945	4	43540906	+	4	43540907	-	aid=r945;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r946	4	49399999	+	4	49400000	-	aid=r946;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r947	4	51174999	+	4	51175000	-	aid=r947;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r948	4	72649999	+	4	72650000	-	aid=r948;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r949	4	72699999	+	4	72700000	-	aid=r949;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r950	4	80277702	+	4	80277703	-	aid=r950;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r951	4	80278988	+	4	80278989	-	aid=r951;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r952	4	87937502	+	4	87937503	-	aid=r952;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r953	4	87938055	+	4	87938056	-	aid=r953;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r954	4	88531240	+	4	88531241	-	aid=r954;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r955	4	88549999	+	4	88550000	-	aid=r955;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r956	4	96249951	+	4	96249952	-	aid=r956;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r957	4	101621657	+	4	101621658	-	aid=r957;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r958	4	101622224	+	4	101622225	-	aid=r958;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r959	4	105849999	+	4	105850000	-	aid=r959;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r960	4	105884082	+	4	105884083	-	aid=r960;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r961	4	105899999	+	4	105900000	-	aid=r961;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r962	4	132649999	+	4	132650000	-	aid=r962;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r963	4	132699999	+	4	132700000	-	aid=r963;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r964	4	141870243	+	4	141870244	-	aid=r964;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r965	4	141871461	+	4	141871462	-	aid=r965;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r966	4	155299999	+	4	155300000	-	aid=r966;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r967	4	155318184	+	4	155318185	-	aid=r967;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r968	4	162049999	+	4	162050000	-	aid=r968;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r969	4	162124999	+	4	162125000	-	aid=r969;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r970	4	166599999	+	4	166600000	-	aid=r970;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r971	4	166621554	+	4	166621555	-	aid=r971;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r972	5	3522875	+	5	3522876	-	aid=r972;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r973	5	3549999	+	5	3550000	-	aid=r973;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r974	5	10593111	+	5	10593112	-	aid=r974;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r975	5	10599999	+	5	10600000	-	aid=r975;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r976	5	11649999	+	5	11650000	-	aid=r976;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r977	5	11699999	+	5	11700000	-	aid=r977;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r978	5	14999999	+	5	15000000	-	aid=r978;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r979	5	15099999	+	5	15100000	-	aid=r979;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r980	5	15349999	+	5	15350000	-	aid=r980;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r981	5	15399999	+	5	15400000	-	aid=r981;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r982	5	15499999	+	5	15500000	-	aid=r982;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r983	5	15549999	+	5	15550000	-	aid=r983;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r984	5	17099999	+	5	17100000	-	aid=r984;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r985	5	17149999	+	5	17150000	-	aid=r985;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r986	5	17349999	+	5	17350000	-	aid=r986;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r987	5	17399999	+	5	17400000	-	aid=r987;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r988	5	17449999	+	5	17450000	-	aid=r988;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r989	5	17478319	+	5	17478320	-	aid=r989;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r990	5	21449999	+	5	21450000	-	aid=r990;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r991	5	21499999	+	5	21500000	-	aid=r991;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r992	5	22723415	+	5	22723416	-	aid=r992;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r993	5	22725165	+	5	22725166	-	aid=r993;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r994	5	30599999	+	5	30600000	-	aid=r994;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r995	5	30601947	+	5	30601948	-	aid=r995;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r996	5	30649999	+	5	30650000	-	aid=r996;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r997	5	30684764	+	5	30684765	-	aid=r997;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r998	5	33799999	+	5	33800000	-	aid=r998;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r999	5	33824956	+	5	33824957	-	aid=r999;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1000	5	35399999	+	5	35400000	-	aid=r1000;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1001	5	35449999	+	5	35450000	-	aid=r1001;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1002	5	40699999	+	5	40700000	-	aid=r1002;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1003	5	40774999	+	5	40775000	-	aid=r1003;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1004	5	44079055	+	5	44079056	-	aid=r1004;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1005	5	44079409	+	5	44079410	-	aid=r1005;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1006	5	45675435	+	5	45675436	-	aid=r1006;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1007	5	45681598	+	5	45681599	-	aid=r1007;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1008	5	45863188	+	5	45863189	-	aid=r1008;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1009	5	45864463	+	5	45864464	-	aid=r1009;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1010	5	47924999	+	5	47925000	-	aid=r1010;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1011	5	49449999	+	5	49450000	-	aid=r1011;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1012	5	67202208	+	5	67202209	-	aid=r1012;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1013	5	69674999	+	5	69675000	-	aid=r1013;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1014	5	69749999	+	5	69750000	-	aid=r1014;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1015	5	69799999	+	5	69800000	-	aid=r1015;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1016	5	69874999	+	5	69875000	-	aid=r1016;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1017	5	70249999	+	5	70250000	-	aid=r1017;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1018	5	70349999	+	5	70350000	-	aid=r1018;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1019	5	71599999	+	5	71600000	-	aid=r1019;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1020	5	71606926	+	5	71606927	-	aid=r1020;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1021	5	81374187	+	5	81374188	-	aid=r1021;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1022	5	81374922	+	5	81374923	-	aid=r1022;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1023	5	81376901	+	5	81376902	-	aid=r1023;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
