aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r3153	3	55659925	+	3	55659926	-	aid=r3153;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3154	3	56599999	+	3	56600000	-	aid=r3154;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3155	3	56649999	+	3	56650000	-	aid=r3155;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3156	3	57565155	+	3	57565156	-	aid=r3156;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3157	3	57565409	+	3	57565410	-	aid=r3157;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3158	3	59230678	+	3	59230679	-	aid=r3158;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3159	3	59278964	+	3	59278965	-	aid=r3159;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3160	3	60799999	+	3	60800000	-	aid=r3160;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3161	3	60849999	+	3	60850000	-	aid=r3161;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3162	3	62099999	+	3	62100000	-	aid=r3162;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3163	3	62125705	+	3	62125706	-	aid=r3163;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3164	3	62149999	+	3	62150000	-	aid=r3164;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3165	3	62182346	+	3	62182347	-	aid=r3165;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3166	3	62199999	+	3	62200000	-	aid=r3166;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3167	3	65549999	+	3	65550000	-	aid=r3167;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3168	3	65749999	+	3	65750000	-	aid=r3168;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3169	3	65799999	+	3	65800000	-	aid=r3169;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3170	3	65949999	+	3	65950000	-	aid=r3170;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3171	3	67399999	+	3	67400000	-	aid=r3171;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3172	3	67499999	+	3	67500000	-	aid=r3172;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3173	3	67949999	+	3	67950000	-	aid=r3173;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3174	3	67999999	+	3	68000000	-	aid=r3174;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3175	3	68099999	+	3	68100000	-	aid=r3175;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3176	3	68149999	+	3	68150000	-	aid=r3176;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3177	3	70999458	+	3	70999459	-	aid=r3177;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3178	3	70999999	+	3	71000000	-	aid=r3178;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3179	3	71024234	+	3	71024235	-	aid=r3179;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3180	3	71049999	+	3	71050000	-	aid=r3180;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3181	3	73354097	+	3	73354098	-	aid=r3181;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3182	3	73355994	+	3	73355995	-	aid=r3182;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3183	3	75249999	+	3	75250000	-	aid=r3183;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3184	3	75299999	+	3	75300000	-	aid=r3184;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3185	3	75649999	+	3	75650000	-	aid=r3185;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3186	3	75699999	+	3	75700000	-	aid=r3186;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3187	3	75749999	+	3	75750000	-	aid=r3187;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3188	3	75799999	+	3	75800000	-	aid=r3188;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3189	3	76503167	+	3	76503168	-	aid=r3189;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3190	3	76505826	+	3	76505827	-	aid=r3190;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3191	3	76849999	+	3	76850000	-	aid=r3191;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3192	3	76899999	+	3	76900000	-	aid=r3192;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3193	3	88299999	+	3	88300000	-	aid=r3193;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3194	3	88349999	+	3	88350000	-	aid=r3194;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3195	3	89657327	+	3	89657328	-	aid=r3195;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3196	3	89663283	+	3	89663284	-	aid=r3196;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3197	3	90499999	+	3	90500000	-	aid=r3197;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3198	3	92024999	+	3	92025000	-	aid=r3198;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3199	3	95949999	+	3	95950000	-	aid=r3199;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3200	3	95999999	+	3	96000000	-	aid=r3200;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3201	3	98046493	+	3	98046494	-	aid=r3201;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3202	3	98054519	+	3	98054520	-	aid=r3202;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3203	3	100249999	+	3	100250000	-	aid=r3203;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3204	3	100299999	+	3	100300000	-	aid=r3204;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3205	3	101399999	+	3	101400000	-	aid=r3205;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3206	3	101449999	+	3	101450000	-	aid=r3206;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3207	3	102299725	+	3	102299726	-	aid=r3207;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3208	3	102310124	+	3	102310125	-	aid=r3208;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3209	3	104899999	+	3	104900000	-	aid=r3209;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3210	3	104949999	+	3	104950000	-	aid=r3210;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3211	3	110649999	+	3	110650000	-	aid=r3211;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3212	3	110666610	+	3	110666611	-	aid=r3212;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3213	3	110798837	+	3	110798838	-	aid=r3213;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3214	3	110799999	+	3	110800000	-	aid=r3214;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3215	3	111249999	+	3	111250000	-	aid=r3215;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3216	3	111299999	+	3	111300000	-	aid=r3216;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3217	3	114094878	+	3	114094879	-	aid=r3217;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3218	3	114095200	+	3	114095201	-	aid=r3218;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3219	3	114161834	+	3	114161835	-	aid=r3219;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3220	3	114171375	+	3	114171376	-	aid=r3220;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3221	3	114824999	+	3	114825000	-	aid=r3221;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3222	3	114856248	+	3	114856249	-	aid=r3222;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3223	3	114878387	+	3	114878388	-	aid=r3223;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3224	3	114899999	+	3	114900000	-	aid=r3224;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3225	3	118811927	+	3	118811928	-	aid=r3225;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3226	3	118849999	+	3	118850000	-	aid=r3226;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3227	3	119549999	+	3	119550000	-	aid=r3227;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3228	3	119570053	+	3	119570054	-	aid=r3228;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3229	3	122249999	+	3	122250000	-	aid=r3229;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3230	3	122260914	+	3	122260915	-	aid=r3230;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3231	3	122471311	+	3	122471312	-	aid=r3231;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3232	3	122471999	+	3	122472000	-	aid=r3232;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3233	3	123399999	+	3	123400000	-	aid=r3233;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3234	3	123416390	+	3	123416391	-	aid=r3234;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3235	3	123449999	+	3	123450000	-	aid=r3235;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3236	3	124449999	+	3	124450000	-	aid=r3236;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3237	3	124499999	+	3	124500000	-	aid=r3237;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3238	3	130717601	+	3	130717602	-	aid=r3238;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3239	3	130749999	+	3	130750000	-	aid=r3239;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3240	3	131024999	+	3	131025000	-	aid=r3240;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3241	3	131149999	+	3	131150000	-	aid=r3241;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3242	3	131247593	+	3	131247594	-	aid=r3242;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3243	3	131247749	+	3	131247750	-	aid=r3243;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3244	3	131274999	+	3	131275000	-	aid=r3244;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3245	3	131449999	+	3	131450000	-	aid=r3245;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3246	3	131999999	+	3	132000000	-	aid=r3246;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3247	3	132049999	+	3	132050000	-	aid=r3247;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3248	3	133799999	+	3	133800000	-	aid=r3248;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3249	3	133899999	+	3	133900000	-	aid=r3249;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3250	3	133949999	+	3	133950000	-	aid=r3250;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3251	3	133999999	+	3	134000000	-	aid=r3251;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3252	3	135099999	+	3	135100000	-	aid=r3252;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3253	3	135149999	+	3	135150000	-	aid=r3253;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3254	3	135249999	+	3	135250000	-	aid=r3254;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3255	3	135349999	+	3	135350000	-	aid=r3255;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3256	3	135674999	+	3	135675000	-	aid=r3256;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3257	3	135749999	+	3	135750000	-	aid=r3257;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3258	3	136599999	+	3	136600000	-	aid=r3258;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3259	3	136649999	+	3	136650000	-	aid=r3259;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3260	3	137149999	+	3	137150000	-	aid=r3260;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3261	3	137249999	+	3	137250000	-	aid=r3261;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3262	3	137699999	+	3	137700000	-	aid=r3262;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3263	3	137749999	+	3	137750000	-	aid=r3263;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3264	3	137999999	+	3	138000000	-	aid=r3264;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3265	3	138099999	+	3	138100000	-	aid=r3265;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3266	3	138399999	+	3	138400000	-	aid=r3266;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3267	3	138449999	+	3	138450000	-	aid=r3267;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3268	3	138649999	+	3	138650000	-	aid=r3268;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3269	3	138749999	+	3	138750000	-	aid=r3269;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3270	3	138799999	+	3	138800000	-	aid=r3270;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3271	3	138849999	+	3	138850000	-	aid=r3271;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3272	3	138964931	+	3	138964932	-	aid=r3272;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3273	3	138981412	+	3	138981413	-	aid=r3273;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3274	3	139599999	+	3	139600000	-	aid=r3274;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3275	3	139649999	+	3	139650000	-	aid=r3275;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3276	3	139699999	+	3	139700000	-	aid=r3276;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3277	3	139749999	+	3	139750000	-	aid=r3277;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3278	3	140568278	+	3	140568279	-	aid=r3278;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3279	3	140573941	+	3	140573942	-	aid=r3279;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3280	3	140949999	+	3	140950000	-	aid=r3280;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3281	3	140999999	+	3	141000000	-	aid=r3281;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3282	3	141462835	+	3	141462836	-	aid=r3282;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3283	3	141476083	+	3	141476084	-	aid=r3283;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
