aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r1381	15	92249999	+	15	92250000	-	aid=r1381;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1382	15	92349999	+	15	92350000	-	aid=r1382;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1383	15	92399999	+	15	92400000	-	aid=r1383;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1384	15	97799999	+	15	97800000	-	aid=r1384;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1385	15	97849999	+	15	97850000	-	aid=r1385;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1386	15	102399999	+	15	102400000	-	aid=r1386;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1387	15	102449999	+	15	102450000	-	aid=r1387;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1388	15	102499999	+	15	102500000	-	aid=r1388;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1389	16	99999	+	16	100000	-	aid=r1389;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1390	16	199999	+	16	200000	-	aid=r1390;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1391	16	674999	+	16	675000	-	aid=r1391;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1392	16	799999	+	16	800000	-	aid=r1392;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1393	16	1815771	+	16	1815772	-	aid=r1393;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1394	16	2449999	+	16	2450000	-	aid=r1394;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1395	16	2470237	+	16	2470238	-	aid=r1395;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1396	16	3199999	+	16	3200000	-	aid=r1396;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1397	16	3207578	+	16	3207579	-	aid=r1397;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1398	16	3249999	+	16	3250000	-	aid=r1398;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1399	16	4149999	+	16	4150000	-	aid=r1399;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1400	16	4199999	+	16	4200000	-	aid=r1400;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1401	16	8249999	+	16	8250000	-	aid=r1401;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1402	16	8299999	+	16	8300000	-	aid=r1402;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1403	16	8899999	+	16	8900000	-	aid=r1403;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1404	16	8949999	+	16	8950000	-	aid=r1404;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1405	16	8999999	+	16	9000000	-	aid=r1405;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1406	16	9099999	+	16	9100000	-	aid=r1406;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1407	16	9899999	+	16	9900000	-	aid=r1407;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1408	16	9949999	+	16	9950000	-	aid=r1408;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1409	16	10699999	+	16	10700000	-	aid=r1409;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1410	16	10749999	+	16	10750000	-	aid=r1410;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1411	16	10999999	+	16	11000000	-	aid=r1411;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1412	16	11299999	+	16	11300000	-	aid=r1412;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1413	16	12799999	+	16	12800000	-	aid=r1413;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1414	16	12849999	+	16	12850000	-	aid=r1414;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1415	16	13149999	+	16	13150000	-	aid=r1415;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1416	16	13199999	+	16	13200000	-	aid=r1416;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1417	16	13549999	+	16	13550000	-	aid=r1417;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1418	16	13599999	+	16	13600000	-	aid=r1418;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1419	16	14199999	+	16	14200000	-	aid=r1419;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1420	16	14249999	+	16	14250000	-	aid=r1420;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1421	16	14824999	+	16	14825000	-	aid=r1421;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1422	16	14899999	+	16	14900000	-	aid=r1422;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1423	16	14999999	+	16	15000000	-	aid=r1423;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1424	16	15049999	+	16	15050000	-	aid=r1424;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1425	16	15199999	+	16	15200000	-	aid=r1425;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1426	16	15249999	+	16	15250000	-	aid=r1426;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1427	16	15299999	+	16	15300000	-	aid=r1427;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1428	16	15849999	+	16	15850000	-	aid=r1428;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1429	16	15899999	+	16	15900000	-	aid=r1429;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1430	16	16099999	+	16	16100000	-	aid=r1430;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1431	16	16199999	+	16	16200000	-	aid=r1431;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1432	16	16349999	+	16	16350000	-	aid=r1432;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1433	16	16424999	+	16	16425000	-	aid=r1433;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1434	16	16549999	+	16	16550000	-	aid=r1434;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1435	16	16599999	+	16	16600000	-	aid=r1435;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1436	16	16749999	+	16	16750000	-	aid=r1436;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1437	16	17049999	+	16	17050000	-	aid=r1437;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1438	16	17099999	+	16	17100000	-	aid=r1438;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1439	16	17549999	+	16	17550000	-	aid=r1439;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1440	16	17599999	+	16	17600000	-	aid=r1440;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1441	16	18249999	+	16	18250000	-	aid=r1441;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1442	16	18349999	+	16	18350000	-	aid=r1442;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1443	16	18549999	+	16	18550000	-	aid=r1443;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1444	16	18649999	+	16	18650000	-	aid=r1444;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1445	16	18699999	+	16	18700000	-	aid=r1445;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1446	16	18749999	+	16	18750000	-	aid=r1446;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1447	16	19049999	+	16	19050000	-	aid=r1447;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1448	16	19099999	+	16	19100000	-	aid=r1448;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1449	16	20499999	+	16	20500000	-	aid=r1449;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1450	16	20549999	+	16	20550000	-	aid=r1450;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1451	16	20599999	+	16	20600000	-	aid=r1451;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1452	16	20649999	+	16	20650000	-	aid=r1452;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1453	16	20999999	+	16	21000000	-	aid=r1453;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1454	16	21074999	+	16	21075000	-	aid=r1454;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1455	16	21399999	+	16	21400000	-	aid=r1455;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1456	16	21599999	+	16	21600000	-	aid=r1456;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1457	16	21749999	+	16	21750000	-	aid=r1457;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1458	16	21799999	+	16	21800000	-	aid=r1458;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1459	16	21849999	+	16	21850000	-	aid=r1459;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1460	16	21899999	+	16	21900000	-	aid=r1460;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1461	16	21949999	+	16	21950000	-	aid=r1461;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1462	16	21999999	+	16	22000000	-	aid=r1462;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1463	16	22049999	+	16	22050000	-	aid=r1463;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1464	16	22399999	+	16	22400000	-	aid=r1464;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1465	16	22549999	+	16	22550000	-	aid=r1465;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1466	16	22599999	+	16	22600000	-	aid=r1466;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1467	16	22699999	+	16	22700000	-	aid=r1467;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1468	16	22899999	+	16	22900000	-	aid=r1468;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1469	16	22949999	+	16	22950000	-	aid=r1469;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1470	16	23849999	+	16	23850000	-	aid=r1470;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1471	16	23949999	+	16	23950000	-	aid=r1471;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1472	16	24149999	+	16	24150000	-	aid=r1472;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1473	16	24199999	+	16	24200000	-	aid=r1473;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1474	16	27499999	+	16	27500000	-	aid=r1474;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1475	16	27549999	+	16	27550000	-	aid=r1475;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1476	16	27599999	+	16	27600000	-	aid=r1476;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1477	16	27649999	+	16	27650000	-	aid=r1477;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1478	16	28099999	+	16	28100000	-	aid=r1478;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1479	16	28149999	+	16	28150000	-	aid=r1479;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1480	16	28199999	+	16	28200000	-	aid=r1480;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1481	16	28249999	+	16	28250000	-	aid=r1481;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1482	16	28299999	+	16	28300000	-	aid=r1482;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1483	16	28499999	+	16	28500000	-	aid=r1483;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1484	16	28649999	+	16	28650000	-	aid=r1484;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1485	16	28699999	+	16	28700000	-	aid=r1485;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1486	16	28849999	+	16	28850000	-	aid=r1486;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1487	16	28899999	+	16	28900000	-	aid=r1487;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1488	16	28949999	+	16	28950000	-	aid=r1488;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1489	16	29149999	+	16	29150000	-	aid=r1489;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1490	16	29199999	+	16	29200000	-	aid=r1490;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1491	16	29449999	+	16	29450000	-	aid=r1491;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1492	16	29599999	+	16	29600000	-	aid=r1492;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1493	16	30199999	+	16	30200000	-	aid=r1493;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1494	16	30499999	+	16	30500000	-	aid=r1494;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1495	16	31749999	+	16	31750000	-	aid=r1495;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1496	16	31799999	+	16	31800000	-	aid=r1496;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1497	16	31899999	+	16	31900000	-	aid=r1497;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1498	16	31949999	+	16	31950000	-	aid=r1498;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1499	16	32199999	+	16	32200000	-	aid=r1499;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1500	16	32249999	+	16	32250000	-	aid=r1500;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1501	16	32299999	+	16	32300000	-	aid=r1501;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1502	16	32349999	+	16	32350000	-	aid=r1502;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1503	16	32499999	+	16	32500000	-	aid=r1503;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1504	16	32549999	+	16	32550000	-	aid=r1504;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1505	16	32649999	+	16	32650000	-	aid=r1505;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1506	16	32749999	+	16	32750000	-	aid=r1506;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1507	16	32899999	+	16	32900000	-	aid=r1507;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1508	16	33049999	+	16	33050000	-	aid=r1508;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1509	16	33099999	+	16	33100000	-	aid=r1509;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1510	16	33199999	+	16	33200000	-	aid=r1510;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1511	16	33249999	+	16	33250000	-	aid=r1511;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
